年月,房屋類型,地址,屋齡,格局,出售樓層_總樓層,建物坪數,土地坪數,車位坪數,車位總價,每坪單價,成交總價,googleAPI_return_Address,lat,lng,street,date
10504(實價),透天厝,嘉義市嘉義市林森東路269巷31~60號,15.1,6房/4廳/4衛,1 /共4層,55.94,54.45,--,#NAME?,19.3,1080萬,600台灣嘉義市東區林森東路269巷31號,23.4909135,120.465752,新店里,2016/4/1
10502(實價),透天厝,嘉義市嘉義市後庄里13鄰林森東路319巷1~30號,31.8,3房/2廳/2衛,1 /共2層,35.62,21.48,--,#NAME?,11.5,410萬,600台灣嘉義市東區林森東路319巷1號,23.4916323,120.4691315,後庄里,2016/2/1
10508(實價),透天厝,嘉義市嘉義市後庄里林森東路321巷12弄1~30號,31.9,4房/2廳/2衛,1 /共2層,38.1,29.04,--,#NAME?,11.8,450萬,600台灣嘉義市東區林森東路321巷12弄1號,23.4932893,120.4705266,後庄里,2016/8/1
10508(實價),透天厝,嘉義市嘉義市林森東路321巷1弄1~30號,33.8,4房/2廳/2衛,1 /共2層,34.2,26.32,--,#NAME?,17,580萬,600台灣嘉義市東區林森東路321巷1弄1號,23.4921445,120.4698374,後庄里,2016/8/1
10509(實價),透天厝,嘉義市嘉義市林森東路361~390號,17.8,4房/3廳/4衛,1 /共4層,54.58,26.68,--,#NAME?,12.3,670萬,600台灣嘉義市東區林森東路390號,23.4904465,120.4679174,後庄里,2016/9/1
10507(實價),透天厝,嘉義市嘉義市林森東路361~390號,17.7,4房/2廳/3衛,1 /共5層,73.2,33.63,--,#NAME?,9.6,700萬,600台灣嘉義市東區林森東路390號,23.4904465,120.4679174,後庄里,2016/7/1
10505(實價),透天厝,嘉義市嘉義市林森東路361~390號,17.5,4房/2廳/3衛,1 /共5層,73.2,33.63,--,#NAME?,8.6,630萬,600台灣嘉義市東區林森東路390號,23.4904465,120.4679174,後庄里,2016/5/1
10507(實價),透天厝,嘉義市嘉義市林森東路451~480號,20.6,4房/2廳/3衛,1 /共3層,61.1,21.32,--,#NAME?,10,610萬,600台灣嘉義市東區林森東路480號,23.491523,120.4698939,圳頭里,2016/7/1
10506(實價),套房,嘉義市嘉義市林森東路451~480號,27.2,1房/1廳/1衛,3 /共7層,13.4,3.77,--,#NAME?,11,148萬,600台灣嘉義市東區林森東路480號,23.491523,120.4698939,圳頭里,2016/6/1
10505(實價),透天厝,嘉義市嘉義市林森東路451~480號,26.6,4房/3廳/3衛,1 /共3層,59.9,32.67,--,#NAME?,12.5,750萬,600台灣嘉義市東區林森東路480號,23.491523,120.4698939,圳頭里,2016/5/1
10510(實價),透天厝,嘉義市嘉義市林森東路691巷139弄31~60號,38.4,2房/1廳/1衛,1 /共1層,17.79,29.65,--,#NAME?,9.3,166萬,600台灣嘉義市東區林森東路60號,23.4867484,120.4566382,林森里,2016/10/1
10506(實價),透天厝,嘉義市嘉義市林森東路820巷31~60號,10.5,4房/2廳/3衛,1 /共3層,69.05,48.43,--,#NAME?,16.7,1150萬,600台灣嘉義市東區林森東路60號,23.4867484,120.4566382,林森里,2016/6/1
10502(實價),透天厝,嘉義市嘉義市林森東路470巷61~90號,38.1,4房/2廳/3衛,1 /共2層,49.6,40.54,--,#NAME?,17.1,850萬,600台灣嘉義市東區林森東路61號,23.4869129,120.4557224,林森里,2016/2/1
10507(實價),透天厝,嘉義市嘉義市林森東路631~660號,0.6,4房/2廳/4衛,1 /共3層,66.82,0,--,#NAME?,6.8,456萬,600台灣嘉義市東區林森東路631號,23.4925798,120.4775021,後庄里,2016/7/1
10507(實價),透天厝,嘉義市嘉義市林森東路661~690號,0.6,5房/1廳/4衛,1 /共3層,62.25,36.38,--,#NAME?,29.9,1860萬,600台灣嘉義市東區林森東路661號,23.492689,120.478078,後庄里,2016/7/1
10509(實價),透天厝,嘉義市嘉義市圳頭里9鄰林森東路684巷4弄1~30號,35.1,4房/3廳/2衛,1 /共2層,32.31,30.55,--,#NAME?,13,420萬,600台灣嘉義市東區林森東路684巷4弄1號,23.491584,120.475974,圳頭里,2016/9/1
10511(實價),住宅大樓(含車位),嘉義市嘉義市林森東路721~750號,13.7,3房/2廳/2衛,14 /共14層,52.97,13.11,--,#NAME?,8,425萬,600台灣嘉義市東區林森東路750號,23.4923366,120.4778693,圳頭里,2016/11/1
10510(實價),住宅大樓(含車位),嘉義市嘉義市林森東路721~750號,13.6,3房/2廳/2衛,4 /共14層,50.96,12.61,--,#NAME?,9.4,480萬,600台灣嘉義市東區林森東路750號,23.4923366,120.4778693,圳頭里,2016/10/1
10508(實價),住宅大樓,嘉義市嘉義市林森東路721~750號,13.4,4房/2廳/2衛,3 /共13層,60.55,14.95,--,#NAME?,9.2,555萬,600台灣嘉義市東區林森東路750號,23.4923366,120.4778693,圳頭里,2016/8/1
10507(實價),住宅大樓(含車位),嘉義市嘉義市林森東路721~750號,13.3,4房/2廳/2衛,7 /共12層,60.55,14.95,--,#NAME?,9.6,580萬,600台灣嘉義市東區林森東路750號,23.4923366,120.4778693,圳頭里,2016/7/1
10507(實價),住宅大樓(含車位),嘉義市嘉義市林森東路721~750號,13.3,3房/2廳/2衛,2 /共13層,53.27,13.18,--,#NAME?,8.4,450萬,600台灣嘉義市東區林森東路750號,23.4923366,120.4778693,圳頭里,2016/7/1
10506(實價),住宅大樓(含車位),嘉義市嘉義市林森東路721~750號,13.3,4房/2廳/2衛,3 /共13層,30.28,7.47,--,#NAME?,9.2,280萬,600台灣嘉義市東區林森東路750號,23.4923366,120.4778693,圳頭里,2016/6/1
10506(實價),住宅大樓,嘉義市嘉義市林森東路721~750號,13.3,3房/2廳/2衛,9 /共14層,50.96,12.61,--,#NAME?,9.2,469萬,600台灣嘉義市東區林森東路750號,23.4923366,120.4778693,圳頭里,2016/6/1
10505(實價),住宅大樓(含車位),嘉義市嘉義市林森東路721~750號,13.2,3房/2廳/2衛,2 /共13層,53.27,13.18,--,#NAME?,7.9,420萬,600台灣嘉義市東區林森東路750號,23.4923366,120.4778693,圳頭里,2016/5/1
10504(實價),住宅大樓(含車位),嘉義市嘉義市林森東路721~750號,13.1,3房/2廳/2衛,2 /共14層,50.96,12.61,--,#NAME?,9,458萬,600台灣嘉義市東區林森東路750號,23.4923366,120.4778693,圳頭里,2016/4/1
10502(實價),住宅大樓(含車位),嘉義市嘉義市林森東路721~750號,12.9,3房/2廳/2衛,4 /共14層,52.97,13.11,--,#NAME?,9.1,480萬,600台灣嘉義市東區林森東路750號,23.4923366,120.4778693,圳頭里,2016/2/1
10511(實價),透天厝,嘉義市嘉義市芳安路17巷151~180號,42.8,3房/2廳/2衛,1 /共2層,20.46,17.24,--,#NAME?,10.3,210萬,600台灣嘉義市東區芳安路17巷151號,23.4678908,120.4648785,芳草里,2016/11/1
10512(實價),透天厝,嘉義市嘉義市芳安路17巷211~240號,37.2,2房/1廳/1衛,1 /共2層,25.17,18.45,--,#NAME?,7.9,200萬,600台灣嘉義市東區芳安路17巷211號,23.4672381,120.4653454,芳草里,2016/12/1
10503(實價),透天厝,嘉義市嘉義市芳安路17巷211~240號,40.7,4房/2廳/2衛,1 /共2層,20.44,14.52,--,#NAME?,8.9,181萬,600台灣嘉義市東區芳安路17巷211號,23.4672381,120.4653454,芳草里,2016/3/1
10503(實價),透天厝,嘉義市嘉義市芳安路17巷211~240號,40.7,4房/2廳/2衛,1 /共2層,20.51,14.52,--,#NAME?,8.8,181萬,600台灣嘉義市東區芳安路17巷211號,23.4672381,120.4653454,芳草里,2016/3/1
10505(實價),透天厝,嘉義市嘉義市芳安路17巷61~90號,22.9,4房/3廳/3衛,1 /共3層,25.01,16.94,--,#NAME?,16.4,410萬,600台灣嘉義市東區芳安路17巷61號,23.4682268,120.4649836,芳草里,2016/5/1
10502(實價),透天厝,嘉義市嘉義市芳安路197巷31~60號,41.8,3房/1廳/2衛,1 /共2層,22.35,18.76,--,#NAME?,12.1,270萬,600台灣嘉義市東區芳安路197巷15號,23.4673864,120.4603573,芳安里,2016/2/1
10509(實價),透天厝,嘉義市嘉義市芳安路197巷1~30號,42.8,4房/2廳/2衛,1 /共2層,22.47,16.94,--,#NAME?,11.6,260萬,600台灣嘉義市東區芳安路197巷6號,23.4681772,120.4601927,芳安里,2016/9/1
10512(實價),透天厝,嘉義市嘉義市芳安路416巷1~30號,46.4,3房/1廳/2衛,1 /共2層,27.45,18.76,--,#NAME?,9.5,260萬,600台灣嘉義市東區芳安路1號,23.4688333,120.4654,芳草里,2016/12/1
10511(實價),透天厝,嘉義市嘉義市芳安路335巷1~30號,36.8,4房/3廳/3衛,1 /共4層,36.66,19.66,--,#NAME?,9,330萬,600台灣嘉義市東區芳安路1號,23.4688333,120.4654,芳草里,2016/11/1
10509(實價),透天厝,嘉義市嘉義市芳安路416巷1~30號,46.7,5房/2廳/2衛,1 /共2層,28.72,20.34,--,#NAME?,10.4,300萬,600台灣嘉義市東區芳安路1號,23.4688333,120.4654,芳草里,2016/9/1
10508(實價),透天厝,嘉義市嘉義市芳安路335巷1~30號,36.6,4房/2廳/2衛,1 /共4層,36.66,19.36,--,#NAME?,10.4,380萬,600台灣嘉義市東區芳安路1號,23.4688333,120.4654,芳草里,2016/8/1
10509(實價),公寓,嘉義市嘉義市芳安路337巷1~30號,36.1,3房/2廳/2衛,3 /共5層,36.65,10.5,--,#NAME?,7.4,270萬,600台灣嘉義市東區芳安路337巷2-8號,23.4679212,120.4562516,安業里,2016/9/1
10504(實價),透天厝,嘉義市嘉義市芳安路337巷1~30號,37.4,3房/3廳/2衛,1 /共2層,35.78,26.32,--,#NAME?,11.9,425萬,600台灣嘉義市東區芳安路337巷2-8號,23.4679212,120.4562516,安業里,2016/4/1
10503(實價),華廈,嘉義市嘉義市芳安路391~420號,23.5,3房/2廳/2衛,7 /共7層,30.46,6.33,--,#NAME?,5.8,177萬,600台灣嘉義市東區芳安路420號,23.4681192,120.4554225,安業里,2016/3/1
10506(實價),透天厝,嘉義市嘉義市芳德街31~60號,31.8,5房/2廳/4衛,1 /共2層,36.58,39.93,--,#NAME?,21,768萬,600台灣嘉義市東區芳德街31號,23.467232,120.460614,芳安里,2016/6/1
10501(實價),透天厝,嘉義市嘉義市芳興街107巷1~30號,45.4,2房/2廳/2衛,1 /共2層,13.39,11.8,--,#NAME?,8.4,112萬,600台灣嘉義市東區芳興街30號,23.4679699,120.4642542,芳草里,2016/1/1
10512(實價),透天厝,嘉義市嘉義市芳興街89巷1~30號,39.4,3房/2廳/2衛,1 /共2層,26.86,24.5,--,#NAME?,10.4,280萬,600台灣嘉義市東區芳興街89巷5號,23.4673734,120.4633105,芳草里,2016/12/1
10508(實價),華廈,嘉義市嘉義市金龍街211~240號,24.2,3房/2廳/2衛,1 /共7層,33.9,6.36,--,#NAME?,11.7,398萬,600台灣嘉義市東區金龍街197號,23.4783481,120.4673643,東川里,2016/8/1
10503(實價),華廈,嘉義市嘉義市金龍街211~240號,23.8,3房/2廳/2衛,1 /共7層,33.9,6.36,--,#NAME?,9.7,328萬,600台灣嘉義市東區金龍街197號,23.4783481,120.4673643,東川里,2016/3/1
10506(實價),公寓,嘉義市嘉義市金龍街271~300號,1.5,0房/0廳/0衛,3 /共5層,155.47,58.69,--,#NAME?,23.9,3720萬,600台灣嘉義市東區金龍街300號,23.4785491,120.4672416,東川里,2016/6/1
10512(實價),套房,嘉義市嘉義市金龍街31~60號,21.6,1房/1廳/1衛,4 /共15層,19.25,2.47,--,#NAME?,9.4,180萬,600台灣嘉義市東區金龍街33-35號,23.4789667,120.4707766,東川里,2016/12/1
10510(實價),套房,嘉義市嘉義市金龍街31~60號,21.4,1房/1廳/1衛,4 /共15層,19.25,2.47,--,#NAME?,6.8,130萬,600台灣嘉義市東區金龍街33-35號,23.4789667,120.4707766,東川里,2016/10/1
10509(實價),華廈,嘉義市嘉義市金龍街31~60號,22.8,3房/2廳/2衛,5 /共7層,32.26,6.84,--,#NAME?,9.6,310萬,600台灣嘉義市東區金龍街33-35號,23.4789667,120.4707766,東川里,2016/9/1
10507(實價),華廈,嘉義市嘉義市金龍街31~60號,22.6,3房/2廳/1衛,5 /共7層,32.26,6.84,--,#NAME?,9,290萬,600台灣嘉義市東區金龍街33-35號,23.4789667,120.4707766,東川里,2016/7/1
10507(實價),套房,嘉義市嘉義市金龍街31~60號,21.2,1房/1廳/1衛,3 /共15層,21.56,2.74,--,#NAME?,9.3,200萬,600台灣嘉義市東區金龍街33-35號,23.4789667,120.4707766,東川里,2016/7/1
10504(實價),住宅大樓(含車位),嘉義市嘉義市金龍街31~60號,20.9,3房/2廳/2衛,12 /共15層,44.78,5.41,--,#NAME?,8.7,390萬,600台灣嘉義市東區金龍街33-35號,23.4789667,120.4707766,東川里,2016/4/1
10504(實價),套房,嘉義市嘉義市金龍街31~60號,22.3,1房/1廳/1衛,3 /共7層,8.65,1.71,--,#NAME?,7.9,68萬,600台灣嘉義市東區金龍街33-35號,23.4789667,120.4707766,東川里,2016/4/1
10502(實價),套房,嘉義市嘉義市金龍街31~60號,22.2,1房/1廳/1衛,5 /共7層,16.84,3.48,--,#NAME?,8.6,145萬,600台灣嘉義市東區金龍街33-35號,23.4789667,120.4707766,東川里,2016/2/1
10512(實價),透天厝,嘉義市嘉義市金龍街91~120號,1.3,5房/2廳/6衛,1 /共5層,103.72,48.43,--,#NAME?,25.9,2688萬,600台灣嘉義市東區金龍街91號,23.4774845,120.4660093,東川里,2016/12/1
10506(實價),透天厝,嘉義市嘉義市金龍街91~120號,0.8,5房/2廳/6衛,1 /共4層,103.52,65.97,--,#NAME?,25,2588萬,600台灣嘉義市東區金龍街91號,23.4774845,120.4660093,東川里,2016/6/1
10512(實價),透天厝,嘉義市嘉義市長榮街121~150號,36.3,6房/2廳/4衛,1 /共4層,43.85,17.55,--,#NAME?,15.6,686萬,600台灣嘉義市東區長榮街150號,23.4838088,120.4520139,北門里,2016/12/1
10510(實價),透天厝,嘉義市嘉義市長榮街121~150號,36.1,6房/1廳/4衛,1 /共4層,43.85,17.55,--,#NAME?,15.5,680萬,600台灣嘉義市東區長榮街150號,23.4838088,120.4520139,北門里,2016/10/1
10506(實價),透天厝,嘉義市嘉義市長榮街151~180號,86.3,4房/2廳/1衛,1 /共1層,4.15,9.6,--,#NAME?,50.6,210萬,600台灣嘉義市東區長榮街151號,23.483952,120.4532269,北門里,2016/6/1
10503(實價),透天厝,嘉義市嘉義市長榮街211~240號,45.2,2房/1廳/2衛,1 /共2層,32.99,19.06,--,#NAME?,9.7,320萬,600台灣嘉義市東區長榮街213號,23.4834736,120.450585,北門里,2016/3/1
10507(實價),透天厝,嘉義市嘉義市吳鳳南路91~120號,1.2,6房/3廳/7衛,1 /共5層,129.3,42.35,--,#NAME?,17.4,2250萬,600台灣嘉義市東區阿里山公路120號,23.4656665,120.4546463,安業里,2016/7/1
10509(實價),透天厝,嘉義市嘉義市吳鳳南路365巷331~360號,2.5,4房/3廳/4衛,1 /共4層,62.87,33.47,--,#NAME?,16.7,1050萬,600台灣嘉義市東區阿里山公路319-345號,23.4648145,120.4550147,安寮里,2016/9/1
10508(實價),透天厝,嘉義市嘉義市吳鳳南路331~360號,17.4,6房/3廳/3衛,1 /共3層,78.72,46.89,--,#NAME?,41.8,3288萬,600台灣嘉義市東區阿里山公路319-345號,23.4648145,120.4550147,安寮里,2016/8/1
10511(實價),透天厝,嘉義市嘉義市保仁三街162巷1~30號,42.9,3房/2廳/2衛,1 /共2層,27.06,26.02,--,#NAME?,14,380萬,600台灣嘉義市東區保仁三街1號,23.503521,120.4533602,後湖里,2016/11/1
10510(實價),店面(店鋪),嘉義市嘉義市保義路151~180號,1.8,5房/2廳/2衛,1 /共4層,76.12,31.94,--,#NAME?,17.5,1333萬,600台灣嘉義市東區保仁三街1號,23.503521,120.4533602,後湖里,2016/10/1
10506(實價),透天厝,嘉義市嘉義市保仁三街1~30號,1.5,3房/3廳/5衛,1 /共4層,62.5,25.89,--,#NAME?,19.2,1200萬,600台灣嘉義市東區保仁三街1號,23.503521,120.4533602,後湖里,2016/6/1
10503(實價),透天厝,嘉義市嘉義市保仁三街162巷1~30號,42.3,3房/2廳/2衛,1 /共2層,27.06,26.02,--,#NAME?,16.6,450萬,600台灣嘉義市東區保仁三街1號,23.503521,120.4533602,後湖里,2016/3/1
10510(實價),透天厝,嘉義市嘉義市保仁三街211~240號,25.3,4房/2廳/4衛,1 /共5層,78.24,26.02,--,#NAME?,8.3,650萬,600台灣嘉義市東區保仁三街220號,23.5073157,120.4557439,後湖里,2016/10/1
10504(實價),透天厝,嘉義市嘉義市保仁三街162巷31~60號,39.4,2房/2廳/1衛,1 /共2層,27.96,23.9,--,#NAME?,11.3,315萬,600台灣嘉義市東區保仁三街27號,23.5039227,120.453893,後湖里,2016/4/1
10501(實價),透天厝,嘉義市嘉義市保成路77巷1~30號,29.8,2房/2廳/2衛,1 /共2層,34.64,36.3,--,#NAME?,18,625萬,600台灣嘉義市東區保成路81巷46號,23.502603,120.4549625,後湖里,2016/1/1
10506(實價),透天厝,嘉義市嘉義市保成路31~60號,0.8,5房/1廳/6衛,1 /共4層,89.88,54.45,--,#NAME?,20.2,1820萬,600台灣嘉義市東區保成路87號,23.5027565,120.4551565,後湖里,2016/6/1
10511(實價),透天厝,嘉義市嘉義市保忠三街151~180號,37.9,7房/3廳/5衛,1 /共3層,117.38,299.17,--,#NAME?,21.7,2542萬,600台灣嘉義市東區保忠三街180號,23.5104951,120.4488317,荖藤里,2016/11/1
10503(實價),透天厝,嘉義市嘉義市保建街81巷1~30號,26.5,4房/3廳/3衛,1 /共4層,64.16,38.42,--,#NAME?,12.5,800萬,600台灣嘉義市東區保建街30號,23.500881,120.454822,後湖里,2016/3/1
10501(實價),住宅大樓,嘉義市嘉義市保建街1~30號,22.6,3房/3廳/3衛,1 /共12層,84.04,14.06,--,#NAME?,7.7,650萬,600台灣嘉義市東區保建街30號,23.500881,120.454822,後湖里,2016/1/1
10512(實價),住宅大樓,嘉義市嘉義市保建街31~60號,23.5,3房/2廳/2衛,7 /共12層,25.88,4.55,--,#NAME?,12.8,330萬,600台灣嘉義市東區保建街60號,23.5006199,120.4530035,後湖里,2016/12/1
10512(實價),住宅大樓,嘉義市嘉義市保建街31~60號,23.5,3房/2廳/2衛,12 /共12層,40.6,7.03,--,#NAME?,7.5,305萬,600台灣嘉義市東區保建街60號,23.5006199,120.4530035,後湖里,2016/12/1
10512(實價),住宅大樓,嘉義市嘉義市保建街31~60號,23.5,3房/2廳/2衛,9 /共12層,35.53,6.2,--,#NAME?,9.6,340萬,600台灣嘉義市東區保建街60號,23.5006199,120.4530035,後湖里,2016/12/1
10511(實價),住宅大樓,嘉義市嘉義市保建街31~60號,23.4,2房/2廳/1衛,1 /共12層,22.17,3.72,--,#NAME?,11.7,260萬,600台灣嘉義市東區保建街60號,23.5006199,120.4530035,後湖里,2016/11/1
10511(實價),住宅大樓,嘉義市嘉義市保建街31~60號,23.4,3房/2廳/2衛,8 /共13層,35.41,6.2,--,#NAME?,9.6,340萬,600台灣嘉義市東區保建街60號,23.5006199,120.4530035,後湖里,2016/11/1
10510(實價),住宅大樓,嘉義市嘉義市保建街31~60號,23.3,2房/2廳/1衛,11 /共12層,27.45,4.55,--,#NAME?,12.2,335萬,600台灣嘉義市東區保建街60號,23.5006199,120.4530035,後湖里,2016/10/1
10508(實價),住宅大樓,嘉義市嘉義市保建街31~60號,23.2,3房/2廳/2衛,10 /共12層,37.41,6.62,--,#NAME?,8.7,325萬,600台灣嘉義市東區保建街60號,23.5006199,120.4530035,後湖里,2016/8/1
10507(實價),住宅大樓(含車位),嘉義市嘉義市保建街31~60號,23.1,2房/1廳/1衛,12 /共12層,33.88,6.2,--,#NAME?,8,270萬,600台灣嘉義市東區保建街60號,23.5006199,120.4530035,後湖里,2016/7/1
10506(實價),住宅大樓,嘉義市嘉義市保建街31~60號,23,3房/2廳/2衛,11 /共12層,37.63,6.2,--,#NAME?,10.6,400萬,600台灣嘉義市東區保建街60號,23.5006199,120.4530035,後湖里,2016/6/1
10506(實價),住宅大樓,嘉義市嘉義市保建街31~60號,23,3房/2廳/2衛,10 /共13層,35.41,6.2,--,#NAME?,8.1,288萬,600台灣嘉義市東區保建街60號,23.5006199,120.4530035,後湖里,2016/6/1
10506(實價),透天厝,嘉義市嘉義市保建街31~60號,15.8,5房/2廳/4衛,1 /共4層,56.9,20.27,--,#NAME?,20.2,1150萬,600台灣嘉義市東區保建街60號,23.5006199,120.4530035,後湖里,2016/6/1
10503(實價),住宅大樓,嘉義市嘉義市保建街31~60號,22.8,3房/2廳/2衛,6 /共12層,26.74,4.55,--,#NAME?,8.1,216萬,600台灣嘉義市東區保建街60號,23.5006199,120.4530035,後湖里,2016/3/1
10501(實價),住宅大樓,嘉義市嘉義市保建街31~60號,22.6,2房/1廳/2衛,11 /共12層,26.54,4.55,--,#NAME?,9.8,260萬,600台灣嘉義市東區保建街60號,23.5006199,120.4530035,後湖里,2016/1/1
10506(實價),透天厝,嘉義市嘉義市保愛二街61~90號,34.7,3房/2廳/2衛,1 /共2層,32.74,21.18,--,#NAME?,10.4,340萬,600台灣嘉義市東區保愛二街90號,23.5027542,120.4539096,後湖里,2016/6/1
10507(實價),住宅大樓,嘉義市嘉義市保愛二街1~30號,23.1,3房/2廳/3衛,1 /共12層,65.27,11.16,--,#NAME?,7.7,500萬,600台灣嘉義市東區保愛三街106號,23.5029527,120.4545623,後湖里,2016/7/1
10511(實價),透天厝,嘉義市嘉義市保義路1~30號,34.4,14房/3廳/4衛,1 /共3層,161.09,156.19,--,#NAME?,16.5,2650萬,600台灣嘉義市東區保義路2號,23.5006539,120.4524454,後湖里,2016/11/1
10512(實價),透天厝(含車位),嘉義市嘉義市盧厝31~60號,4.1,5房/2廳/3衛,1 /共4層,56.78,32.99,--,#NAME?,15.9,900萬,600台灣嘉義市東區保義路60巷17號,23.5013395,120.4532965,後湖里,2016/12/1
10512(實價),透天厝(含車位),嘉義市嘉義市盧厝31~60號,4.1,4房/3廳/3衛,1 /共4層,60.49,34.77,--,#NAME?,14.5,880萬,600台灣嘉義市東區保義路60巷17號,23.5013395,120.4532965,後湖里,2016/12/1
10509(實價),透天厝,嘉義市嘉義市盧厝31~60號,3.8,3房/3廳/3衛,1 /共4層,51.57,30.08,--,#NAME?,13.8,710萬,600台灣嘉義市東區保義路60巷17號,23.5013395,120.4532965,後湖里,2016/9/1
10507(實價),透天厝(含車位),嘉義市嘉義市盧厝31~60號,3.7,4房/2廳/3衛,1 /共4層,54.67,33.18,--,#NAME?,16.5,900萬,600台灣嘉義市東區保義路60巷17號,23.5013395,120.4532965,後湖里,2016/7/1
10506(實價),透天厝(含車位),嘉義市嘉義市盧厝31~60號,3.6,5房/2廳/4衛,1 /共4層,96.32,61.33,--,#NAME?,12.5,1200萬,600台灣嘉義市東區保義路60巷17號,23.5013395,120.4532965,後湖里,2016/6/1
10504(實價),透天厝,嘉義市嘉義市盧厝31~60號,3.4,3房/3廳/3衛,1 /共4層,63.51,30.7,--,#NAME?,14.2,900萬,600台灣嘉義市東區保義路60巷17號,23.5013395,120.4532965,後湖里,2016/4/1
10503(實價),透天厝,嘉義市嘉義市頂埤31~60號,21,5房/2廳/3衛,1 /共3層,51.15,24.07,--,#NAME?,5.5,280萬,600台灣嘉義市東區保義路60巷17號,23.5013395,120.4532965,後湖里,2016/3/1
10503(實價),透天厝,嘉義市嘉義市盧厝31~60號,12.8,5房/2廳/4衛,1 /共4層,84.11,41.3,--,#NAME?,10.7,900萬,600台灣嘉義市東區保義路60巷17號,23.5013395,120.4532965,後湖里,2016/3/1
10501(實價),透天厝,嘉義市嘉義市盧厝31~60號,3,4房/2廳/5衛,1 /共3層,87.44,70.25,--,#NAME?,20.1,1760萬,600台灣嘉義市東區保義路60巷17號,23.5013395,120.4532965,後湖里,2016/1/1
10501(實價),透天厝,嘉義市嘉義市保義路91~120號,40.9,4房/2廳/2衛,1 /共2層,43.98,27.23,--,#NAME?,4.5,200萬,600台灣嘉義市東區保義路91號,23.5021077,120.4528163,後湖里,2016/1/1
10509(實價),透天厝,嘉義市嘉義市信興街73巷3弄1~30號,2.3,4房/3廳/5衛,1 /共3層,76.62,37.52,--,#NAME?,20,1530萬,600台灣嘉義市東區信興街73巷3弄30號,23.4653627,120.4583439,頂寮里,2016/9/1
10507(實價),透天厝,嘉義市嘉義市信興街73巷3弄1~30號,2.1,4房/3廳/5衛,1 /共4層,92.1,60.19,--,#NAME?,16.2,1490萬,600台灣嘉義市東區信興街73巷3弄30號,23.4653627,120.4583439,頂寮里,2016/7/1
10503(實價),華廈(含車位),嘉義市嘉義市信興街91~120號,22.2,3房/2廳/2衛,7 /共8層,35.23,6.47,--,#NAME?,8.1,285萬,600台灣嘉義市東區信興街91號,23.4660361,120.4589955,頂寮里,2016/3/1
10506(實價),透天厝,嘉義市嘉義市信興街96巷1~30號,37.3,4房/2廳/2衛,1 /共2層,28.01,22.99,--,#NAME?,12,335萬,600台灣嘉義市東區信興街96巷8號,23.4667332,120.4585539,頂寮里,2016/6/1
10501(實價),透天厝,嘉義市嘉義市南田路61巷1~30號,2.1,4房/1廳/4衛,1 /共3層,59.01,0,--,#NAME?,3.4,200萬,600台灣嘉義市東區南田路40號,23.4688613,120.4572537,芳安里,2016/1/1
10506(實價),透天厝,嘉義市嘉義市南興路151~180號,46.6,3房/1廳/2衛,1 /共2層,14.67,7.87,--,#NAME?,11.9,175萬,600台灣嘉義市東區南興路151號,23.4664176,120.4585568,頂寮里,2016/6/1
10512(實價),華廈,嘉義市嘉義市南興路145巷1~30號,22.9,2房/1廳/1衛,7 /共7層,25,4.63,--,#NAME?,7.8,195萬,600台灣嘉義市東區南興路192-1號,23.4664724,120.4567973,頂寮里,2016/12/1
10510(實價),華廈,嘉義市嘉義市南興路145巷1~30號,22.8,2房/2廳/1衛,5 /共7層,25,4.63,--,#NAME?,11.6,290萬,600台灣嘉義市東區南興路192-1號,23.4664724,120.4567973,頂寮里,2016/10/1
10510(實價),華廈,嘉義市嘉義市南興路145巷1~30號,22.8,2房/1廳/2衛,7 /共7層,25,4.63,--,#NAME?,6.4,160萬,600台灣嘉義市東區南興路192-1號,23.4664724,120.4567973,頂寮里,2016/10/1
10507(實價),華廈(含車位),嘉義市嘉義市南興路145巷1~30號,22.5,2房/1廳/1衛,5 /共7層,25,4.63,--,#NAME?,7.9,197萬,600台灣嘉義市東區南興路192-1號,23.4664724,120.4567973,頂寮里,2016/7/1
10507(實價),透天厝,嘉義市嘉義市南興路235巷1~30號,30.3,3房/1廳/2衛,1 /共2層,34.99,24.81,--,#NAME?,15.7,550萬,600台灣嘉義市東區南興路192-1號,23.4664724,120.4567973,頂寮里,2016/7/1
10506(實價),透天厝,嘉義市嘉義市南興路71巷1~30號,34.5,4房/2廳/3衛,1 /共3層,34.61,19.06,--,#NAME?,9,310萬,600台灣嘉義市東區南興路192-1號,23.4664724,120.4567973,頂寮里,2016/6/1
10507(實價),透天厝,嘉義市嘉義市南興路216巷31~60號,40,4房/2廳/2衛,1 /共2層,27.58,24.2,--,#NAME?,13.3,368萬,600台灣嘉義市東區南興路216巷45號,23.4666539,120.456494,頂寮里,2016/7/1
10512(實價),公寓,嘉義市嘉義市南興路199巷31~60號,21.3,2房/1廳/2衛,4 /共5層,47.07,10.93,--,#NAME?,8.2,385萬,600台灣嘉義市東區南興路63號,23.4665902,120.460881,芳安里,2016/12/1
10511(實價),透天厝,嘉義市嘉義市南興路61~90號,34.9,4房/3廳/3衛,1 /共3層,41.94,27.23,--,#NAME?,21.5,900萬,600台灣嘉義市東區南興路63號,23.4665902,120.460881,芳安里,2016/11/1
