年月,房屋類型,地址,屋齡,格局,出售樓層_總樓層,建物坪數,土地坪數,車位坪數,車位總價,每坪單價,成交總價,googleAPI_return_Address,lat,lng,street,date
10408(實價),透天厝,嘉義市嘉義市友愛路149巷1~30號,26.6,3房/3廳/4衛,1 /共3層,44.29,26.79,--,#NAME?,15.4,680萬,600台灣嘉義市西區友愛路30號,23.4921539,120.4441036,湖邊里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市大雅路一段368巷61~90號,0.2,5房/2廳/4衛,1 /共4層,79.95,58.22,--,#NAME?,15.6,1250萬,600台灣嘉義市東區大雅路一段32號,23.4802408,120.5032865,盧厝里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市西區福安里四維路121~150號,33.7,5房/2廳/4衛,1 /共3層,51,25.41,--,#NAME?,15.7,800萬,600台灣嘉義市西區四維路122號,23.4805192,120.4259763,福安里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市文化路694巷19弄1~30號,37.2,5房/2廳/3衛,1 /共2層,22.13,20.57,--,#NAME?,15.8,350萬,600台灣嘉義市西區垂楊路402號,23.4741274,120.4497741,文化里,2015/8/1
10408(實價),住宅大樓,嘉義市嘉義市蘭井街451~480號,22.6,0房/0廳/0衛,8 /共15層,11.42,0.86,--,#NAME?,15.8,180萬,600台灣嘉義市西區蘭井街449號,23.4767978,120.4426592,書院里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市大雅路一段368巷61~90號,0.2,5房/2廳/4衛,1 /共4層,78.81,54.47,--,#NAME?,15.9,1250萬,600台灣嘉義市東區大雅路一段32號,23.4802408,120.5032865,盧厝里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市上海路320巷1~30號,38.3,4房/2廳/3衛,1 /共2層,26.16,21.48,--,#NAME?,15,392萬,600台灣嘉義市西區上海路30號,23.4640227,120.4306926,車店里,2015/8/1
10408(實價),住宅大樓,嘉義市嘉義市蘭井街451~480號,22.6,0房/0廳/0衛,8 /共15層,9.24,0.7,--,#NAME?,16.2,150萬,600台灣嘉義市西區蘭井街449號,23.4767978,120.4426592,書院里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市大雅路一段368巷61~90號,0.2,5房/2廳/4衛,1 /共4層,72.2,53.16,--,#NAME?,16.2,1170萬,600台灣嘉義市東區大雅路一段32號,23.4802408,120.5032865,盧厝里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市大雅路一段368巷31~60號,0.2,5房/2廳/4衛,1 /共4層,83.17,65.2,--,#NAME?,16.8,1400萬,600台灣嘉義市東區大雅路一段32號,23.4802408,120.5032865,盧厝里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市吳鳳南路17巷1~30號,2.6,5房/2廳/4衛,1 /共5層,75.55,25.71,--,#NAME?,16.8,1268萬,600台灣嘉義市東區吳鳳南路17巷30號,23.4735075,120.4554959,興南里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市合江街152巷1~30號,9.6,4房/2廳/3衛,1 /共3層,53.35,35.09,--,#NAME?,16.9,900萬,600台灣嘉義市西區合江街72號,23.4921618,120.4433226,湖邊里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市世賢路二段361~390號,0,4房/2廳/4衛,1 /共3層,51.98,31.52,--,#NAME?,17.3,900萬,600台灣嘉義市西區世賢路二段361號,23.471025,120.422342,劉厝里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市世賢路二段361~390號,0,4房/2廳/4衛,1 /共3層,50.27,31.22,--,#NAME?,17.3,870萬,600台灣嘉義市西區世賢路二段361號,23.471025,120.422342,劉厝里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市世賢路二段361~390號,0,4房/2廳/4衛,1 /共3層,51.98,31.52,--,#NAME?,17.3,900萬,600台灣嘉義市西區世賢路二段361號,23.471025,120.422342,劉厝里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市世賢路二段361~390號,0,4房/2廳/4衛,1 /共3層,50.31,30.61,--,#NAME?,17.3,872萬,600台灣嘉義市西區世賢路二段361號,23.471025,120.422342,劉厝里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市世賢路二段361~390號,0,4房/2廳/4衛,1 /共3層,51.98,32.43,--,#NAME?,17.3,900萬,600台灣嘉義市西區世賢路二段361號,23.471025,120.422342,劉厝里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市世賢路二段361~390號,0,4房/2廳/4衛,1 /共3層,51.98,31.52,--,#NAME?,17.3,900萬,600台灣嘉義市西區世賢路二段361號,23.471025,120.422342,劉厝里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市大雅路一段368巷61~90號,0.2,5房/2廳/4衛,1 /共4層,75.31,57.22,--,#NAME?,17.3,1300萬,600台灣嘉義市東區大雅路一段32號,23.4802408,120.5032865,盧厝里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市世賢路二段361~390號,0,4房/2廳/4衛,1 /共3層,51.98,32.73,--,#NAME?,17.4,904萬,600台灣嘉義市西區世賢路二段361號,23.471025,120.422342,劉厝里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市義教街613巷121~150號,1.9,0房/0廳/0衛,1 /共4層,96.41,67,--,#NAME?,17.4,1680萬,600台灣嘉義市東區義教街613巷27號,23.4974333,120.4573681,頂庄里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市世賢路二段361~390號,0,6房/3廳/6衛,1 /共4層,100.59,65.16,--,#NAME?,17.5,1764萬,600台灣嘉義市西區世賢路二段361號,23.471025,120.422342,劉厝里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市世賢路二段361~390號,0,4房/2廳/4衛,1 /共3層,51.98,31.52,--,#NAME?,17.5,910萬,600台灣嘉義市西區世賢路二段361號,23.471025,120.422342,劉厝里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市世賢路二段361~390號,0,4房/2廳/4衛,1 /共3層,51.98,31.52,--,#NAME?,17.5,910萬,600台灣嘉義市西區世賢路二段361號,23.471025,120.422342,劉厝里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市世賢路二段361~390號,0,4房/2廳/4衛,1 /共3層,53.87,32.73,--,#NAME?,17.6,945萬,600台灣嘉義市西區世賢路二段361號,23.471025,120.422342,劉厝里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市世賢路二段361~390號,0,4房/2廳/4衛,1 /共3層,51.98,31.52,--,#NAME?,17.7,920萬,600台灣嘉義市西區世賢路二段361號,23.471025,120.422342,劉厝里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市世賢路二段361~390號,0,4房/2廳/4衛,1 /共3層,53.87,32.73,--,#NAME?,17.7,955萬,600台灣嘉義市西區世賢路二段361號,23.471025,120.422342,劉厝里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市世賢路二段361~390號,0,4房/2廳/4衛,1 /共3層,53.87,32.73,--,#NAME?,17.8,956萬,600台灣嘉義市西區世賢路二段361號,23.471025,120.422342,劉厝里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市世賢路二段361~390號,0,4房/2廳/4衛,1 /共4層,65.4,40.29,--,#NAME?,17.9,1171萬,600台灣嘉義市西區世賢路二段361號,23.471025,120.422342,劉厝里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市世賢路二段361~390號,0,4房/2廳/4衛,1 /共3層,52.62,31.22,--,#NAME?,17,895萬,600台灣嘉義市西區世賢路二段361號,23.471025,120.422342,劉厝里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市忠孝北街113巷6弄1~30號,3.5,5房/2廳/3衛,1 /共3層,58.35,36.3,--,#NAME?,17,990萬,600台灣嘉義市東區忠孝北街112號,23.5166068,120.4467847,荖藤里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市友平街31~60號,16.3,7房/2廳/7衛,1 /共5層,65.22,19.06,--,#NAME?,18.4,1200萬,600台灣嘉義市西區友平街31號,23.4801153,120.4348262,福全里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市立仁路312巷1~30號,2.4,0房/0廳/0衛,1 /共3層,72.58,37.35,--,#NAME?,18.6,1350萬,600台灣嘉義市東區立仁路141-1號,23.4641073,120.4622139,芳安里,2015/8/1
10408(實價),辦公商業大樓,嘉義市嘉義市吳鳳北路181~210號,28.5,0房/0廳/0衛,1 /共5層,4.04,0.87,--,#NAME?,18.7,75萬,600台灣嘉義市東區吳鳳北路138-158號,23.4782301,120.4534081,中央里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市大雅路一段368巷61~90號,0.2,5房/2廳/4衛,1 /共4層,66.8,53.34,--,#NAME?,18,1200萬,600台灣嘉義市東區大雅路一段32號,23.4802408,120.5032865,盧厝里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市西區西平里大統路110巷1~30號,0.9,5房/2廳/5衛,1 /共4層,90.89,53.35,--,#NAME?,19.6,1780萬,600台灣嘉義市西區大統路30號,23.4696881,120.4277597,磚?里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市五福街121~150號,40.8,4房/2廳/2衛,1 /共2層,41.21,355.14,--,#NAME?,194.1,8000萬,600台灣嘉義市東區五福街119號,23.4867778,120.4678125,王田里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市興南里4鄰吳鳳南路83巷31~60號,37.7,3房/1廳/2衛,1 /共2層,19.66,0,--,#NAME?,2.3,45萬,600台灣嘉義市西區嘉義,23.4800663,120.4491054,,2015/8/1
10408(實價),透天厝,嘉義市嘉義市立仁路42巷1~30號,0.8,5房/3廳/5衛,1 /共3層,58.95,31.46,--,#NAME?,20.4,1200萬,600台灣嘉義市東區立仁路141-1號,23.4641073,120.4622139,芳安里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市大雅路一段368巷61~90號,0.2,5房/2廳/4衛,1 /共4層,104.37,259.34,--,#NAME?,21.1,2200萬,600台灣嘉義市東區大雅路一段32號,23.4802408,120.5032865,盧厝里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市日新街218巷31~60號,1.8,5房/2廳/4衛,1 /共4層,74.73,52.41,--,#NAME?,21.4,1600萬,600台灣嘉義市東區日新街31號,23.4674925,120.4687269,短竹里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市重慶路241~270號,0.3,4房/3廳/5衛,1 /共4層,71.67,27.83,--,#NAME?,21.6,1550萬,600台灣嘉義市西區重慶路236號,23.4651646,120.4344063,車店里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市仁愛路201巷1~30號,0.2,5房/2廳/6衛,1 /共5層,97.85,40.44,--,#NAME?,21.7,2120萬,600台灣嘉義市西區仁愛路1號,23.4666367,120.4406522,自強里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市重慶路241~270號,0.3,4房/3廳/5衛,1 /共4層,65.48,25.41,--,#NAME?,21.8,1428萬,600台灣嘉義市西區重慶路236號,23.4651646,120.4344063,車店里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市新榮路211~240號,46.6,0房/0廳/0衛,1 /共3層,34.01,15.73,--,#NAME?,22.7,771萬,600台灣嘉義市西區新榮路207號,23.4761405,120.444407,西榮里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市西區西平里大統路91~120號,0.9,5房/2廳/6衛,1 /共4層,65.87,36.41,--,#NAME?,22.8,1500萬,600台灣嘉義市西區大統路90號,23.4707458,120.4262717,磚?里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市玉山路541~570號,1.3,4房/3廳/6衛,1 /共5層,74.49,35.11,--,#NAME?,22.8,1700萬,600台灣嘉義市西區玉山路523-543號,23.4699774,120.4170123,劉厝里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市五福街18巷1~30號,37,3房/2廳/2衛,1 /共2層,41.56,49.01,--,#NAME?,23.1,960萬,600台灣嘉義市東區五福街18巷1號,23.486983,120.468528,王田里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市南京路481~510號,7.3,6房/3廳/3衛,1 /共5層,91.65,39.73,--,#NAME?,23.5,2150萬,600台灣嘉義市西區南京路514-516號,23.4668902,120.4359427,福民里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市仁愛路201巷1~30號,0.2,5房/2廳/6衛,1 /共5層,116.33,54.63,--,#NAME?,24.4,2840萬,600台灣嘉義市西區仁愛路1號,23.4666367,120.4406522,自強里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市大雅路二段331~360號,8.8,7房/3廳/8衛,1 /共4層,124.73,76.38,--,#NAME?,26.5,3300萬,600台灣嘉義市東區大雅路二段350號,23.4774055,120.475001,長竹里,2015/8/1
10408(實價),店面(店鋪),嘉義市嘉義市林森東路571~600號,8,4房/2廳/3衛,1 /共2層,67.69,69.58,--,#NAME?,26.6,1800萬,600台灣嘉義市東區林森東路571號,23.492444,120.476192,後庄里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市啟明路301~330號,43.3,7房/2廳/2衛,1 /共2層,24.97,20.57,--,#NAME?,27.3,682萬,600台灣嘉義市東區啟明路283號,23.484034,120.4630997,中山里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市仁愛路201巷31~60號,0.2,5房/2廳/6衛,1 /共5層,116.48,63.74,--,#NAME?,28.2,3290萬,600台灣嘉義市西區仁愛路31號,23.4665753,120.441482,自強里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市北港路721~750號,49.3,4房/4廳/2衛,1 /共2層,38.93,55.32,--,#NAME?,28.3,1100萬,600台灣嘉義市西區北港路717號,23.485987,120.416824,大溪里,2015/8/1
10408(實價),店面(店鋪),嘉義市嘉義市林森東路421~450號,31,4房/3廳/3衛,1 /共3層,52.18,35.7,--,#NAME?,28.7,1500萬,600台灣嘉義市東區林森東路418號,23.490773,120.4685817,後庄里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市盧厝31~60號,21.6,4房/2廳/2衛,1 /共3層,61.93,512.79,--,#NAME?,3.2,200萬,600台灣嘉義市東區保義路60巷17號,23.5013395,120.4532965,後湖里,2015/8/1
10408(實價),華廈,嘉義市嘉義市東區嘉北街66巷1~30號,24.8,4房/2廳/2衛,4 /共7層,42.14,8.47,--,#NAME?,3.6,150萬,600台灣嘉義市東區嘉北街66巷5號,23.493988,120.454477,頂庄里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市公園街91~120號,39.8,4房/2廳/2衛,1 /共2層,49.91,43.86,--,#NAME?,30.1,1500萬,600台灣嘉義市東區公園街87號,23.4802219,120.4673129,東川里,2015/8/1
10408(實價),店面(店鋪),嘉義市嘉義市仁愛路241~270號,49.9,2房/2廳/1衛,1 /共2層,15.57,11.65,--,#NAME?,38.5,600萬,600台灣嘉義市西區仁愛路241號,23.4714735,120.4425284,垂楊里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市芳草里8鄰宣信街31~60號,35.4,4房/1廳/2衛,1 /共2層,24.03,19.36,--,#NAME?,4.2,100萬,600台灣嘉義市東區宣信街58號,23.4646209,120.4638701,芳草里,2015/8/1
10408(實價),辦公商業大樓,嘉義市嘉義市長榮街241~270號,34.1,0房/0廳/1衛,4 /共9層,391.76,59.08,--,#NAME?,4.3,1700萬,600台灣嘉義市東區長榮街214-222號,23.483249,120.4494087,北門里,2015/8/1
10408(實價),公寓,嘉義市嘉義市芳安路337巷1~30號,35,3房/2廳/2衛,4 /共5層,32.76,10.5,--,#NAME?,4.5,148萬,600台灣嘉義市東區芳安路337巷2-8號,23.4679212,120.4562516,安業里,2015/8/1
10408(實價),套房,嘉義市嘉義市小雅路181~210號,22.2,1房/1廳/1衛,11 /共16層,14.56,1.73,--,#NAME?,4.9,72萬,600台灣嘉義市東區小雅路185號,23.4726044,120.4740688,蘭潭里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市安寮里15鄰吳鳳南路521巷8弄1~30號,34.4,4房/2廳/2衛,1 /共2層,14.24,11.13,--,#NAME?,5.3,75萬,600台灣嘉義市東區吳鳳南路521巷8弄9號,23.4611868,120.4579828,安寮里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市中正路132巷1~30號,55.5,3房/2廳/1衛,1 /共2層,23.85,14.22,--,#NAME?,5.4,128萬,600台灣嘉義市西區中正路732-1號,23.4785841,120.4419921,書院里,2015/8/1
10408(實價),套房,嘉義市嘉義市小雅路181~210號,22.2,1房/1廳/1衛,11 /共16層,11.82,1.44,--,#NAME?,5.5,65萬,600台灣嘉義市東區小雅路185號,23.4726044,120.4740688,蘭潭里,2015/8/1
10408(實價),住宅大樓(含車位),嘉義市嘉義市友愛路541~570號,20.1,2房/2廳/1衛,9 /共14層,34.2,4.56,--,#NAME?,5.6,190萬,600台灣嘉義市西區友愛路570號,23.4900956,120.4362421,保生里,2015/8/1
10408(實價),華廈,嘉義市嘉義市永春一街1~30號,18.1,3房/1廳/1衛,6 /共6層,50.74,10.21,--,#NAME?,5.9,300萬,600台灣嘉義市西區永春一街30號,23.4776669,120.4265968,西平里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市忠孝路211~240號,73.8,3房/2廳/2衛,1 /共1層,27.27,39.33,--,#NAME?,52.1,1420萬,600台灣嘉義市東區忠孝路106號,23.4913384,120.4531722,,2015/8/1
10408(實價),透天厝,嘉義市嘉義市重慶路241~270號,0.3,4房/3廳/5衛,1 /共4層,64.33,0,--,#NAME?,5,322萬,600台灣嘉義市西區重慶路236號,23.4651646,120.4344063,車店里,2015/8/1
10408(實價),住宅大樓(含車位),嘉義市嘉義市忠孝路781~810號,19.8,2房/1廳/2衛,5 /共11層,31.51,4.24,--,#NAME?,6.1,192萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里,2015/8/1
10408(實價),套房(含車位),嘉義市嘉義市康樂街211~240號,23.6,1房/1廳/1衛,6 /共6層,19.31,2.57,--,#NAME?,6.2,120萬,600台灣嘉義市西區康樂街211號,23.4744416,120.4437666,新富里,2015/8/1
10408(實價),套房,嘉義市嘉義市小雅路331~360號,22.2,1房/0廳/1衛,7 /共12層,8.5,1.09,--,#NAME?,6.2,52萬,600台灣嘉義市東區小雅路250號,23.4745693,120.4736369,蘭潭里,2015/8/1
10408(實價),華廈(含車位),嘉義市嘉義市福全街107巷1~30號,20.6,3房/2廳/2衛,4 /共8層,36.43,7.17,--,#NAME?,6.3,230萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市新民路756巷1~30號,44.5,4房/2廳/1衛,1 /共2層,22.86,17.85,--,#NAME?,6.3,145萬,600台灣嘉義市西區新民路756巷21號,23.4695786,120.4406201,自強里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市中正路254巷1~30號,33.5,6房/2廳/5衛,1 /共3層,92,32.37,--,#NAME?,6.5,600萬,600台灣嘉義市西區中正路732-1號,23.4785841,120.4419921,書院里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市林森東路679巷31~60號,40.9,1房/1廳/1衛,1 /共2層,23.84,16.94,--,#NAME?,6.7,160萬,600台灣嘉義市東區林森東路60號,23.4867484,120.4566382,林森里,2015/8/1
10408(實價),住宅大樓,嘉義市嘉義市博東路91~120號,17.4,2房/1廳/1衛,12 /共22層,25.53,2.92,--,#NAME?,6.7,172萬,600台灣嘉義市東區博東路24-80號,23.4905823,120.4615667,太平里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市忠義街197巷1~30號,42.9,3房/2廳/2衛,1 /共2層,29.56,20.27,--,#NAME?,6.8,200萬,600台灣嘉義市西區忠義街1號,23.4740467,120.4477428,新富里,2015/8/1
10408(實價),華廈(含車位),嘉義市嘉義市忠義街61~90號,22.5,3房/1廳/1衛,6 /共6層,43.53,6.64,--,#NAME?,6.9,300萬,600台灣嘉義市西區忠義街50號,23.4769498,120.4476631,文化里,2015/8/1
10408(實價),套房,嘉義市嘉義市林森西路1~30號,31.6,1房/1廳/1衛,3 /共12層,8.75,0.8,--,#NAME?,6.9,60萬,600台灣嘉義市東區林森西路1號,23.4857906,120.4529263,北門里,2015/8/1
10408(實價),公寓,嘉義市嘉義市上海路91~120號,31.5,3房/2廳/2衛,4 /共5層,26.86,8.92,--,#NAME?,6,160萬,600台灣嘉義市西區上海路120號,23.4655479,120.432025,車店里,2015/8/1
10408(實價),套房,嘉義市嘉義市北鎮街34巷1~30號,25.3,1房/1廳/1衛,5 /共6層,14.55,3.55,--,#NAME?,6,88萬,600台灣嘉義市西區北鎮街25巷21號,23.4883155,120.4322644,竹圍里,2015/8/1
10408(實價),公寓(含車位),嘉義市嘉義市吳鳳南路166巷91~120號,22.7,3房/2廳/2衛,4 /共5層,41.91,8.86,--,#NAME?,6,250萬,600台灣嘉義市東區吳鳳南路166巷91號,23.4633775,120.4535294,安業里,2015/8/1
10408(實價),華廈,嘉義市嘉義市五顯街151~180號,25.8,0房/0廳/0衛,6 /共7層,86.99,17.29,--,#NAME?,7.2,630萬,600台灣嘉義市西區五顯街111號,23.4868272,120.4446828,北榮里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市東區彌陀路241巷1~30號,41.9,3房/1廳/1衛,1 /共2層,19.22,18.76,--,#NAME?,7.2,138萬,600台灣嘉義市東區彌陀路241巷1號,23.4682177,120.4657,芳草里,2015/8/1
10408(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,19.8,2房/1廳/1衛,6 /共11層,28.75,4.52,--,#NAME?,7.3,210萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里,2015/8/1
10408(實價),華廈,嘉義市嘉義市軍輝路61~90號,20.3,3房/2廳/2衛,4 /共7層,55,10.55,--,#NAME?,7.3,400萬,600台灣嘉義市東區軍輝路90號,23.4561836,120.4626483,興仁里,2015/8/1
10408(實價),華廈,嘉義市嘉義市興村街31~60號,31.8,2房/1廳/1衛,6 /共8層,21.19,2.58,--,#NAME?,7.3,155萬,600台灣嘉義市東區興村街60號,23.4549917,120.4570036,興村里,2015/8/1
10408(實價),住宅大樓,嘉義市嘉義市小雅路181~210號,22.2,1房/1廳/1衛,5 /共16層,17.54,2.09,--,#NAME?,7.4,130萬,600台灣嘉義市東區小雅路185號,23.4726044,120.4740688,蘭潭里,2015/8/1
10408(實價),公寓,嘉義市嘉義市東洋新?1~30號,32.1,2房/2廳/1衛,5 /共5層,20.3,6.59,--,#NAME?,7.4,150萬,600台灣嘉義市東區文雅街,23.4837986,120.487306,文雅里,2015/8/1
10408(實價),公寓,嘉義市嘉義市仁義新村31~60號,33.3,3房/2廳/1衛,3 /共5層,24.18,12.9,--,#NAME?,7.5,182萬,600台灣嘉義市西區31,23.4699693,120.4487861,育英里,2015/8/1
10408(實價),華廈(含車位),嘉義市嘉義市泰瑞四街61~90號,17.2,3房/2廳/2衛,3 /共6層,44.61,9.84,--,#NAME?,7.5,334萬,600台灣嘉義市西區泰瑞四街78號,23.4854296,120.4269669,福安里,2015/8/1
10408(實價),住宅大樓,嘉義市嘉義市貴州街31~60號,23.1,4房/2廳/2衛,12 /共14層,53.53,8.47,--,#NAME?,7.5,400萬,600台灣嘉義市西區貴州街37號,23.466929,120.4345575,車店里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市五顯街148巷1~30號,20.3,6房/2廳/3衛,1 /共4層,38.3,13.31,--,#NAME?,7.8,300萬,600台灣嘉義市西區五顯街148巷21號,23.4864588,120.4455162,北榮里,2015/8/1
10408(實價),住宅大樓,嘉義市嘉義市向榮街211~240號,19.8,2房/1廳/1衛,8 /共12層,26.93,3.41,--,#NAME?,7.8,210萬,600台灣嘉義市西區向榮街30-94號,23.4883545,120.4458192,,2015/8/1
10408(實價),套房,嘉義市嘉義市中山路61~90號,35.5,1房/1廳/1衛,2 /共7層,13.46,3.03,--,#NAME?,7.8,105萬,600台灣嘉義市東區中山路76-88號,23.482229,120.459426,中山里,2015/8/1
10408(實價),住宅大樓(含車位),嘉義市嘉義市林森東路721~750號,12.4,4房/2廳/2衛,5 /共13層,60.55,14.95,--,#NAME?,7.8,470萬,600台灣嘉義市東區林森東路750號,23.4923366,120.4778693,圳頭里,2015/8/1
10408(實價),透天厝,嘉義市嘉義市彌陀路331~360號,16.1,7房/1廳/3衛,1 /共5層,63.91,16.34,--,#NAME?,7.8,498萬,600台灣嘉義市東區彌陀路331號,23.4724242,120.4633646,芳草里,2015/8/1
10408(實價),套房,嘉義市嘉義市中興路481~510號,22.5,1房/1廳/1衛,6 /共7層,13.97,2.77,--,#NAME?,7.9,110萬,600台灣嘉義市西區福全街141號,23.4791193,120.4294451,福全里,2015/8/1
10408(實價),華廈,嘉義市嘉義市忠孝北街211~240號,21.6,1房/1廳/1衛,5 /共7層,10.14,1.79,--,#NAME?,7.9,80萬,600台灣嘉義市東區忠孝北街211號,23.5161577,120.4431115,荖藤里,2015/8/1
10408(實價),住宅大樓,嘉義市嘉義市彌陀路151~180號,19.4,2房/2廳/1衛,8 /共20層,27.68,2.14,--,#NAME?,7.9,220萬,600台灣嘉義市東區彌陀路180號,23.4724381,120.4638868,短竹里,2015/8/1
10408(實價),華廈,嘉義市嘉義市民生南路510巷1~30號,24.3,3房/2廳/2衛,5 /共9層,44.12,8.79,--,#NAME?,8.1,358萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里,2015/8/1
10408(實價),公寓,嘉義市嘉義市福州六街1~30號,21.8,3房/1廳/3衛,1 /共7層,51.84,9.81,--,#NAME?,8.1,420萬,600台灣嘉義市西區福州六街1號,23.4633687,120.4312435,福民里,2015/8/1
10408(實價),住宅大樓,嘉義市嘉義市博東路151~180號,17.4,4房/1廳/2衛,3 /共22層,44.63,5.6,--,#NAME?,8.1,360萬,600台灣嘉義市東區博東路80-112號,23.4908563,120.4605339,太平里,2015/8/1
10408(實價),華廈,嘉義市嘉義市泰瑞二街61~90號,23,3房/2廳/2衛,3 /共7層,35.24,6.32,--,#NAME?,8.2,290萬,600台灣嘉義市西區泰山三街70號,23.4857978,120.4256421,福安里,2015/8/1
10408(實價),公寓,嘉義市嘉義市民生南路608巷151~180號,29.9,3房/2廳/1衛,1 /共5層,24.64,6.21,--,#NAME?,8.3,205萬,600台灣嘉義市西區民生南路608巷180號,23.4576694,120.4408412,獅子里,2015/8/1
10408(實價),住宅大樓(含車位),嘉義市嘉義市博東路151~180號,17.4,4房/2廳/2衛,16 /共22層,54.92,5.6,--,#NAME?,8.4,460萬,600台灣嘉義市東區博東路80-112號,23.4908563,120.4605339,太平里,2015/8/1
10408(實價),住宅大樓(含車位),嘉義市嘉義市義教街601~630號,21.1,3房/2廳/2衛,4 /共11層,43.29,8.74,--,#NAME?,8.4,362萬,600台灣嘉義市東區義教街601號,23.4983986,120.4573523,頂庄里,2015/8/1
10408(實價),華廈,嘉義市嘉義市嘉北街97巷18弄1~30號,22.8,3房/2廳/2衛,4 /共7層,41.88,7.92,--,#NAME?,8.4,350萬,600台灣嘉義市東區嘉北街30號,23.4938508,120.4556015,仁義里,2015/8/1
10408(實價),華廈,嘉義市嘉義市北港路241~270號,21.2,3房/2廳/2衛,7 /共10層,33.52,5.27,--,#NAME?,8.5,285萬,600台灣嘉義市西區北港路244號,23.4781834,120.433642,福全里,2015/8/1
10408(實價),華廈,嘉義市嘉義市自強街195巷31~60號,24.8,4房/2廳/2衛,7 /共8層,44.27,5.19,--,#NAME?,8.5,375萬,600台灣嘉義市西區自強街195巷27號,23.464458,120.4203273,劉厝里,2015/8/1
10408(實價),住宅大樓,嘉義市嘉義市興達路541~570號,23.2,4房/2廳/2衛,1 /共15層,47.33,6.17,--,#NAME?,8.5,400萬,600台灣嘉義市西區興達路543號,23.4849038,120.4292597,保福里,2015/8/1
10408(實價),住宅大樓(含車位),嘉義市嘉義市興達路592巷1~30號,22.2,3房/2廳/2衛,7 /共12層,33.57,4.15,--,#NAME?,8.6,290萬,600台灣嘉義市西區興達路1號,23.4891942,120.4455982,湖邊里,2015/8/1
