年月,房屋類型,地址,屋齡,格局,出售樓層_總樓層,建物坪數,土地坪數,車位坪數,車位總價,每坪單價,成交總價,googleAPI_return_Address,lat,lng,street
10306(實價),透天厝,嘉義市嘉義市民生南路545巷26弄1~30號,38.3,3房/2廳/2衛,1 /共2層,27.32,17.55,--,--萬,9.1萬,250萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
10306(實價),透天厝,嘉義市嘉義市民生南路463巷6弄1~30號,7.8,7房/1廳/5衛,1 /共4層,51.35,30.69,--,--萬,20.6萬,1058萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
10306(實價),透天厝,嘉義市嘉義市民族路310巷1~30號,37.1,4房/2廳/2衛,1 /共2層,30.95,17.85,--,--萬,30.1萬,930萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
10307(實價),透天厝,嘉義市嘉義市福全街125巷1~30號,33.8,2房/2廳/2衛,1 /共2層,35.18,30.25,--,--萬,10.6萬,372萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
10307(實價),透天厝,嘉義市嘉義市民族路310巷1~30號,37.2,4房/2廳/2衛,1 /共3層,28.39,45.07,--,--萬,74.4萬,2111萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
10307(實價),透天厝,嘉義市嘉義市民生南路437巷1~30號,44.6,3房/1廳/1衛,1 /共2層,25.94,31.16,--,--萬,6.8萬,176萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
10307(實價),透天厝,嘉義市嘉義市興仁街15巷1~30號,28.3,3房/1廳/2衛,1 /共2層,35.92,29.65,--,--萬,11.7萬,420萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
10308(實價),透天厝,嘉義市嘉義市民生南路608巷200弄1~30號,7,4房/2廳/3衛,1 /共4層,56.63,27.6,--,--萬,14.1萬,800萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
10308(實價),店面(店鋪),嘉義市嘉義市民生南路466巷1~30號,19.8,3房/1廳/3衛,1 /共6層,58.67,12.87,--,--萬,6.9萬,406萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
10309(實價),透天厝,嘉義市嘉義市民生南路445巷1~30號,32.4,4房/2廳/2衛,1 /共2層,32.31,25.41,--,--萬,14.7萬,475萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
10310(實價),華廈,嘉義市嘉義市民生南路510巷1~30號,23.4,4房/2廳/2衛,6 /共9層,58.39,10.85,--,--萬,7.6萬,445萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
10310(實價),透天厝,嘉義市嘉義市民生南路466巷1~30號,19.9,3房/2廳/2衛,1 /共6層,54.51,11.97,--,--萬,7.9萬,430萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
10310(實價),透天厝,嘉義市嘉義市民生南路938巷22弄1~30號,1.2,5房/2廳/4衛,1 /共3層,61.96,45.02,--,--萬,11.3萬,700萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
10311(實價),華廈,嘉義市嘉義市民生南路510巷1~30號,23.5,3房/2廳/2衛,6 /共9層,53.19,10.85,--,--萬,9.4萬,500萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
10311(實價),透天厝,嘉義市嘉義市民生南路545巷2弄1~30號,9.2,4房/2廳/3衛,1 /共3層,52.01,33.97,--,--萬,12.7萬,660萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
10311(實價),透天厝,嘉義市嘉義市劉厝路160巷1~30號,18.4,4房/2廳/2衛,1 /共3層,33.71,33.37,--,--萬,9.5萬,320萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
10312(實價),透天厝,嘉義市嘉義市?明路60巷1~30號,38.6,3房/2廳/5衛,1 /共2層,29.63,24.81,--,--萬,14.5萬,430萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
10312(實價),透天厝,嘉義市嘉義市民生南路608巷1~30號,37.6,3房/2廳/2衛,1 /共2層,34.49,23.29,--,--萬,13.9萬,480萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
10310(實價),透天厝,嘉義市嘉義市民生南路850巷31~60號,31.3,4房/3廳/3衛,1 /共2層,25.97,27.23,--,--萬,20萬,520萬,600台灣嘉義市西區民生南路850巷5-49號,23.4548313,120.4403858,湖內里
10303(實價),透天厝,嘉義市嘉義市民生南路510巷91~120號,19.7,3房/2廳/3衛,1 /共6層,44.81,12.59,--,--萬,8.3萬,370萬,600台灣嘉義市西區民生南路99號,23.4711088,120.4472364,育英里
10304(實價),店面(店鋪),嘉義市嘉義市民生南路91~120號,48.2,1房/1廳/1衛,1 /共2層,22.01,19.36,--,--萬,42.3萬,930萬,600台灣嘉義市西區民生南路99號,23.4711088,120.4472364,育英里
10302(實價),套房,嘉義市嘉義市民族路601~630號,21.3,1房/1廳/1衛,8 /共10層,19.69,2.31,--,--萬,3.8萬,75萬,600台灣嘉義市西區民族路630號,23.4756659,120.445173,西榮里
10309(實價),套房,嘉義市嘉義市民族路601~630號,21.9,1房/0廳/1衛,8 /共10層,14.3,1.82,--,--萬,4.2萬,60萬,600台灣嘉義市西區民族路630號,23.4756659,120.445173,西榮里
10311(實價),套房,嘉義市嘉義市民族路601~630號,22.1,1房/1廳/1衛,7 /共10層,11.72,1.32,--,--萬,4萬,47萬,600台灣嘉義市西區民族路630號,23.4756659,120.445173,西榮里
10312(實價),套房,嘉義市嘉義市民族路601~630號,22.2,1房/1廳/1衛,8 /共10層,10.66,1.16,--,--萬,3.3萬,35萬,600台灣嘉義市西區民族路630號,23.4756659,120.445173,西榮里
10312(實價),華廈,嘉義市嘉義市民族路601~630號,22.2,1房/1廳/1衛,7 /共10層,11.09,1.16,--,--萬,4.5萬,50萬,600台灣嘉義市西區民族路630號,23.4756659,120.445173,西榮里
10310(實價),透天厝,嘉義市嘉義市民族路871~900號,2.1,4房/2廳/6衛,1 /共4層,148.36,0,--,--萬,5.1萬,750萬,600台灣嘉義市西區民族路901號,23.4748286,120.4382463,永和里
10302(實價),華廈,嘉義市嘉義市民權路421~450號,30.5,3房/2廳/2衛,7 /共9層,31.48,3.67,--,--萬,10.2萬,320萬,600台灣嘉義市西區民權路421號,23.4819134,120.4469272,國華里
10309(實價),華廈,嘉義市嘉義市民權路421~450號,31.1,3房/2廳/2衛,6 /共9層,33.51,4.38,--,--萬,8.4萬,280萬,600台灣嘉義市西區民權路421號,23.4819134,120.4469272,國華里
10310(實價),華廈,嘉義市嘉義市民權路421~450號,31.2,3房/1廳/2衛,9 /共9層,38.89,4.63,--,--萬,6.2萬,240萬,600台灣嘉義市西區民權路421號,23.4819134,120.4469272,國華里
10307(實價),透天厝,嘉義市嘉義市永吉一街1~30號,35.3,3房/1廳/2衛,1 /共2層,24.84,22.08,--,--萬,18.9萬,470萬,600台灣嘉義市西區永吉一街1號,23.4925436,120.4378145,新厝里
10304(實價),華廈,嘉義市嘉義市永吉一街61~90號,19.2,3房/2廳/2衛,4 /共7層,41.46,7.06,--,--萬,6.8萬,280萬,600台灣嘉義市西區永吉一街23號,23.4931552,120.4377395,新厝里
10306(實價),華廈,嘉義市嘉義市永吉一街61~90號,19.3,3房/2廳/2衛,5 /共7層,38.07,6.62,--,--萬,7.6萬,288萬,600台灣嘉義市西區永吉一街23號,23.4931552,120.4377395,新厝里
10312(實價),華廈,嘉義市嘉義市永吉一街61~90號,19.8,3房/2廳/2衛,1 /共7層,39.68,7.98,--,--萬,8.2萬,325萬,600台灣嘉義市西區永吉一街23號,23.4931552,120.4377395,新厝里
10312(實價),透天厝,嘉義市嘉義市永吉二街1~30號,37.4,3房/2廳/1衛,1 /共2層,29.59,56.57,--,--萬,40.6萬,1200萬,600台灣嘉義市西區永吉二街20號,23.4927687,120.4374374,保生里
10312(實價),透天厝,嘉義市嘉義市永吉三街31~60號,0.2,4房/3廳/5衛,1 /共3層,74.46,37.81,--,--萬,14.7萬,1093萬,600台灣嘉義市西區永吉三街31號,23.4917574,120.437275,保生里
10312(實價),透天厝,嘉義市嘉義市永吉三街31~60號,0.2,4房/3廳/5衛,1 /共3層,61.28,32.67,--,--萬,15.8萬,970萬,600台灣嘉義市西區永吉三街31號,23.4917574,120.437275,保生里
10312(實價),透天厝,嘉義市嘉義市永吉三街31~60號,0.2,4房/3廳/5衛,1 /共3層,61.28,31.76,--,--萬,15.4萬,943萬,600台灣嘉義市西區永吉三街31號,23.4917574,120.437275,保生里
10307(實價),透天厝,嘉義市嘉義市永吉三街46巷3弄1~30號,44.4,2房/1廳/1衛,1 /共1層,12.2,16.94,--,--萬,11.1萬,136萬,600台灣嘉義市西區永吉三街46巷1弄,23.4928596,120.4368925,保生里
10306(實價),套房,嘉義市嘉義市永吉四街31~60號,18.9,1房/1廳/1衛,4 /共6層,17.98,2.86,--,--萬,6.1萬,110萬,600台灣嘉義市西區永吉四街25號,23.4921879,120.4360993,保生里
10311(實價),套房,嘉義市嘉義市永吉四街31~60號,19.3,1房/1廳/1衛,3 /共6層,38.94,8.65,--,--萬,6.8萬,263萬,600台灣嘉義市西區永吉四街25號,23.4921879,120.4360993,保生里
10302(實價),透天厝,嘉義市嘉義市永吉四街1~30號,0.2,4房/3廳/5衛,1 /共4層,96.06,52.33,--,--萬,18萬,1725萬,600台灣嘉義市西區永吉四街9號,23.4917386,120.4363529,保生里
10310(實價),透天厝,嘉義市嘉義市永安街91~120號,46.1,4房/2廳/4衛,1 /共2層,33.14,36.6,--,--萬,22.9萬,760萬,600台灣嘉義市西區永安街120號,23.4709453,120.4498782,育英里
10303(實價),透天厝,嘉義市嘉義市永安街181~210號,27.5,5房/2廳/4衛,1 /共4層,87.56,30.85,--,--萬,14萬,1230萬,600台灣嘉義市西區永安街173-207號,23.470614,120.4485214,育英里
10311(實價),透天厝,嘉義市嘉義市永安街241~270號,48.4,2房/1廳/1衛,1 /共2層,23.96,18.45,--,--萬,6.7萬,160萬,600台灣嘉義市西區永安街218號,23.4706318,120.4479986,育英里
10309(實價),住宅大樓(含車位),嘉義市嘉義市永安街271~300號,9.9,4房/2廳/2衛,2 /共14層,60.24,10.55,--,--萬,9.1萬,550萬,600台灣嘉義市西區永安街300號,23.470358,120.4445258,致遠里
10302(實價),住宅大樓,嘉義市嘉義市永安街331~360號,9.3,3房/1廳/2衛,8 /共12層,56.66,9.98,--,--萬,7.4萬,420萬,600台灣嘉義市西區永安街331號,23.4703467,120.4464733,導明里
10303(實價),住宅大樓(含車位),嘉義市嘉義市永安街331~360號,9.4,3房/2廳/2衛,11 /共12層,56.66,9.98,--,--萬,8.3萬,468萬,600台灣嘉義市西區永安街331號,23.4703467,120.4464733,導明里
10310(實價),住宅大樓(含車位),嘉義市嘉義市永安街331~360號,10,3房/2廳/2衛,7 /共12層,56.66,9.98,--,--萬,9.3萬,528萬,600台灣嘉義市西區永安街331號,23.4703467,120.4464733,導明里
10310(實價),住宅大樓,嘉義市嘉義市永安街331~360號,10,3房/2廳/2衛,2 /共12層,56.66,9.98,--,--萬,7.9萬,450萬,600台灣嘉義市西區永安街331號,23.4703467,120.4464733,導明里
10311(實價),透天厝,嘉義市嘉義市永安街331~360號,0.3,4房/3廳/4衛,1 /共3層,57.73,29.04,--,--萬,21.8萬,1260萬,600台灣嘉義市西區永安街331號,23.4703467,120.4464733,導明里
10312(實價),住宅大樓(含車位),嘉義市嘉義市永安街331~360號,10.2,3房/2廳/2衛,2 /共12層,56.66,9.98,--,--萬,9萬,510萬,600台灣嘉義市西區永安街331號,23.4703467,120.4464733,導明里
10312(實價),住宅大樓(含車位),嘉義市嘉義市西區致遠里永安街331~360號,10.2,3房/1廳/2衛,7 /共12層,56.66,9.98,--,--萬,8.5萬,480萬,600台灣嘉義市西區永安街331號,23.4703467,120.4464733,導明里
10303(實價),住宅大樓,嘉義市嘉義市永安街361~390號,9.4,3房/2廳/2衛,2 /共12層,56.66,9.98,--,--萬,5.3萬,298萬,600台灣嘉義市西區永安街357-379號,23.4702701,120.4449216,致遠里
10312(實價),住宅大樓(含車位),嘉義市嘉義市永安街361~390號,10.2,3房/2廳/2衛,1 /共12層,56.82,10.05,--,--萬,11.4萬,650萬,600台灣嘉義市西區永安街357-379號,23.4702701,120.4449216,致遠里
10309(實價),透天厝,嘉義市嘉義市永安街421~450號,50.3,2房/2廳/1衛,1 /共1層,11.18,13.61,--,--萬,10.5萬,117萬,600台灣嘉義市西區永安街420號,23.4702444,120.4402285,自強里
10307(實價),透天厝,嘉義市嘉義市永安街390巷31~60號,35.3,11房/0廳/11衛,1 /共2層,51.14,49.31,--,--萬,15.6萬,800萬,600台灣嘉義市西區永安街60號,23.4710523,120.4510681,育英里
10308(實價),透天厝,嘉義市嘉義市永利三街1~30號,23.6,8房/2廳/4衛,1 /共4層,24.98,10.89,--,--萬,8.8萬,220萬,600台灣嘉義市西區永利三街30號,23.473224,120.4227273,港坪里
10310(實價),華廈,嘉義市嘉義市永春一街1~30號,17.3,3房/1廳/2衛,5 /共6層,48.65,10.21,--,--萬,6萬,290萬,600台灣嘉義市西區永春一街30號,23.4776669,120.4265968,西平里
10312(實價),華廈(含車位),嘉義市嘉義市永春一街1~30號,17.4,3房/2廳/2衛,6 /共6層,36.21,10.21,--,--萬,11萬,398萬,600台灣嘉義市西區永春一街30號,23.4776669,120.4265968,西平里
10305(實價),透天厝,嘉義市嘉義市忠順二街1~30號,1.8,6房/2廳/7衛,1 /共5層,149.99,50.82,--,--萬,17.9萬,2688萬,600台灣嘉義市西區永春二街34號,23.4784484,120.426207,西平里
10301(實價),住宅大樓,嘉義市嘉義市永春三街1~30號,21.4,3房/2廳/2衛,10 /共10層,33.85,6.48,--,--萬,9.5萬,320萬,600台灣嘉義市西區永春三街32號,23.4783622,120.4259589,西平里
10303(實價),華廈,嘉義市嘉義市永春三街1~30號,21.6,3房/2廳/2衛,7 /共10層,42.3,6.2,--,--萬,5.4萬,230萬,600台灣嘉義市西區永春三街32號,23.4783622,120.4259589,西平里
10307(實價),華廈,嘉義市嘉義市永春三街1~30號,21.9,3房/2廳/2衛,7 /共10層,42.3,6.2,--,--萬,9.8萬,415萬,600台灣嘉義市西區永春三街32號,23.4783622,120.4259589,西平里
10304(實價),透天厝,嘉義市嘉義市永康一街1~30號,19.2,4房/2廳/3衛,1 /共4層,64.56,30.55,--,--萬,12.9萬,830萬,600台灣嘉義市西區永康一街1號,23.4748711,120.4256132,磚瑤里
10309(實價),華廈,嘉義市嘉義市永康二街31~60號,22.8,2房/2廳/1衛,7 /共7層,20.7,3.45,--,--萬,6.6萬,137萬,600台灣嘉義市西區永康二街31號,23.4754291,120.4242712,磚?里
10301(實價),華廈(含車位),嘉義市嘉義市永康二街1~30號,21.7,3房/1廳/2衛,3 /共7層,28.72,5.59,--,--萬,6.8萬,195萬,600台灣嘉義市西區永康二街8-14號,23.4751797,120.4243676,磚?里
10303(實價),華廈(含車位),嘉義市嘉義市永康二街1~30號,21.8,2房/1廳/2衛,5 /共7層,32.54,4.94,--,--萬,6.8萬,220萬,600台灣嘉義市西區永康二街8-14號,23.4751797,120.4243676,磚?里
10304(實價),華廈,嘉義市嘉義市永康二街1~30號,21.9,2房/2廳/1衛,4 /共7層,24.59,4.2,--,--萬,7.5萬,185萬,600台灣嘉義市西區永康二街8-14號,23.4751797,120.4243676,磚?里
10304(實價),華廈,嘉義市嘉義市永康二街1~30號,21.9,3房/1廳/2衛,4 /共7層,29.12,4.98,--,--萬,8.6萬,250萬,600台灣嘉義市西區永康二街8-14號,23.4751797,120.4243676,磚?里
10305(實價),華廈,嘉義市嘉義市永康二街1~30號,22,3房/1廳/2衛,2 /共7層,32.49,5.55,--,--萬,9.5萬,310萬,600台灣嘉義市西區永康二街8-14號,23.4751797,120.4243676,磚?里
10307(實價),華廈(含車位),嘉義市嘉義市永康二街1~30號,22.2,3房/2廳/1衛,5 /共7層,32.54,4.94,--,--萬,8萬,260萬,600台灣嘉義市西區永康二街8-14號,23.4751797,120.4243676,磚?里
10308(實價),華廈,嘉義市嘉義市永康二街1~30號,22.3,2房/2廳/1衛,6 /共7層,25.93,4.43,--,--萬,6.2萬,160萬,600台灣嘉義市西區永康二街8-14號,23.4751797,120.4243676,磚?里
10309(實價),華廈,嘉義市嘉義市永康二街1~30號,22.3,2房/2廳/2衛,5 /共7層,25.93,4.43,--,--萬,6.9萬,179萬,600台灣嘉義市西區永康二街8-14號,23.4751797,120.4243676,磚?里
10310(實價),華廈,嘉義市嘉義市永康二街1~30號,22.4,2房/1廳/1衛,4 /共7層,29.12,4.98,--,--萬,10.6萬,310萬,600台灣嘉義市西區永康二街8-14號,23.4751797,120.4243676,磚?里
10312(實價),華廈,嘉義市嘉義市永康二街1~30號,22.6,3房/2廳/1衛,4 /共7層,25.82,4.43,--,--萬,11.6萬,300萬,600台灣嘉義市西區永康二街8-14號,23.4751797,120.4243676,磚?里
10303(實價),華廈,嘉義市嘉義市永康三街1~30號,21.8,3房/1廳/3衛,4 /共7層,42.6,7.32,--,--萬,7萬,300萬,600台灣嘉義市西區永康三街1號,23.4755222,120.425434,磚?里
10305(實價),華廈,嘉義市嘉義市永康三街1~30號,21.9,2房/2廳/2衛,4 /共7層,26.34,5.21,--,--萬,8.7萬,230萬,600台灣嘉義市西區永康三街1號,23.4755222,120.425434,磚?里
10310(實價),華廈,嘉義市嘉義市三街1~30號,21.9,3房/2廳/2衛,5 /共7層,41.25,7.77,--,--萬,7.3萬,300萬,600台灣嘉義市西區永康三街1號,23.4755222,120.425434,磚?里
10302(實價),華廈,嘉義市嘉義市永康三街31~60號,20.5,3房/2廳/2衛,4 /共6層,29.77,7.76,--,--萬,7.4萬,220萬,600台灣嘉義市西區永康三街31號,23.475415,120.4248105,磚?里
10301(實價),住宅大樓,嘉義市嘉義市永福一街1~30號,19.1,2房/1廳/1衛,7 /共13層,26.01,3.11,--,--萬,9.6萬,250萬,600台灣嘉義市西區永福一街22號,23.4726134,120.4252421,磚?里
10302(實價),華廈,嘉義市嘉義市永福一街1~30號,20.3,2房/1廳/1衛,8 /共8層,23.16,2.96,--,--萬,5萬,115萬,600台灣嘉義市西區永福一街22號,23.4726134,120.4252421,磚?里
10303(實價),華廈,嘉義市嘉義市永福一街1~30號,20.3,2房/1廳/1衛,8 /共8層,23.16,2.96,--,--萬,9.1萬,210萬,600台灣嘉義市西區永福一街22號,23.4726134,120.4252421,磚?里
10304(實價),住宅大樓,嘉義市嘉義市永福一街31~60號,18.7,3房/2廳/2衛,6 /共12層,37.71,0,--,--萬,4.6萬,175萬,600台灣嘉義市西區永福一街22號,23.4726134,120.4252421,磚?里
10304(實價),住宅大樓,嘉義市嘉義市西區磚?R里永福一街31~60號,18.7,3房/2廳/2衛,3 /共12層,39.36,0,--,--萬,3.3萬,130萬,600台灣嘉義市西區永福一街22號,23.4726134,120.4252421,磚?里
10304(實價),華廈,嘉義市嘉義市永福一街1~30號,20.4,3房/2廳/2衛,8 /共8層,39.04,5.05,--,--萬,10萬,390萬,600台灣嘉義市西區永福一街22號,23.4726134,120.4252421,磚?里
10307(實價),華廈,嘉義市嘉義市永福一街1~30號,20.7,2房/1廳/1衛,1 /共8層,22.44,2.96,--,--萬,7.2萬,162萬,600台灣嘉義市西區永福一街22號,23.4726134,120.4252421,磚?里
10309(實價),住宅大樓,嘉義市嘉義市永福一街31~60號,19.1,3房/1廳/2衛,3 /共12層,37.71,0,--,--萬,5.8萬,218萬,600台灣嘉義市西區永福一街22號,23.4726134,120.4252421,磚?里
10309(實價),住宅大樓,嘉義市嘉義市永福一街1~30號,19.8,3房/2廳/2衛,8 /共13層,32.49,3.88,--,--萬,7.7萬,250萬,600台灣嘉義市西區永福一街22號,23.4726134,120.4252421,磚?里
10310(實價),住宅大樓,嘉義市嘉義市永福一街31~60號,19.2,3房/2廳/2衛,12 /共12層,37.71,0,--,--萬,3.2萬,120萬,600台灣嘉義市西區永福一街22號,23.4726134,120.4252421,磚?里
10311(實價),住宅大樓(含車位),嘉義市嘉義市永福一街1~30號,19.9,3房/2廳/2衛,13 /共13層,38.91,4.62,--,--萬,8.2萬,320萬,600台灣嘉義市西區永福一街22號,23.4726134,120.4252421,磚?里
10312(實價),住宅大樓(含車位),嘉義市嘉義市永福一街1~30號,20,2房/2廳/1衛,11 /共13層,24.74,2.93,--,--萬,10.3萬,255萬,600台灣嘉義市西區永福一街22號,23.4726134,120.4252421,磚?里
10302(實價),華廈,嘉義市嘉義市永福三街1~30號,21,3房/2廳/2衛,6 /共7層,28.62,5.35,--,--萬,7.3萬,210萬,600台灣嘉義市西區永福三街30號,23.4736996,120.4249398,磚?里
10307(實價),華廈,嘉義市嘉義市永福三街1~30號,21.8,3房/2廳/2衛,4 /共7層,43.17,7.77,--,--萬,6萬,260萬,600台灣嘉義市西區永福三街30號,23.4736996,120.4249398,磚?里
10309(實價),華廈,嘉義市嘉義市永福三街1~30號,21.6,2房/2廳/2衛,1 /共7層,24.93,4.5,--,--萬,9萬,225萬,600台灣嘉義市西區永福三街30號,23.4736996,120.4249398,磚?里
10310(實價),華廈,嘉義市嘉義市永福三街1~30號,21.9,3房/2廳/2衛,5 /共7層,34.49,6.48,--,--萬,8萬,275萬,600台灣嘉義市西區永福三街30號,23.4736996,120.4249398,磚?里
